answer_id,document_id,question_id,text,answer_start,answer_end,answer_category,question,file_name,context
658163,1281139,613498,Annie,3542,3547,,Whose plan was it to lie to John and Ema about the coins and necklace?,,"udded with real diamonds , rubies and emeralds . Even the coins were pure gold ,"" shrieked Ema."" Believe me ma'am , I am not lying "" ,said Peter holding her hands.Ema was sobbing uncontrollably now .Peter took leave of the shocked and shaken couple and left.On reaching home , Peter hugged his wife, Annie excitedly, "" I have done as you had told me to do. I have managed to convince the couple that the jewelry and the coins were just ordinary stuff.""Annie took out the necklace and the coins from the drawer and clung it close to her chest ."" This is mine now ."""" You look beautiful Annie.""That night, J"
658164,1281139,613499,Myra,4362,4366,,Who revealed the truth to John and Ema?,," in the living room. Their pet parrot, Myra was perched on the window sill. Bruno snarled and jumped at Myra . She dodged and flew and sat on John's shoulder and whispered something. "" What..... what are you saying "" shouted John . Everyone looked at him ."" What's the matter , John? "" asked Peter."" Myra is saying something . Myra can you please repeat what you told me ""said John.""I could not hear you properly."""" Let us cheat John and Ema"" repeated Myra.""What nonsense are you saying""snorted Peter."" Shut up,Myra. "" squealed Annie , her face white ."" We will remove the real gems and replace themwith "
658019,1281127,613354,"Your Mom, she, she was in an accident",4390,4427,,Why was Robert crying?,," car screech out of the driveway only to find out the next day that my dad wasnt going to be home for awhile, if ever.Dad says, Hurry, we have to go! I get in his black Land Rover and we speed away. Dad, whats wrong? He doesnt even talk, I just see tears rolling down his face. All he could say was, Your Mom, she, she was in an accident. So, I decide to be quiet for the rest of the drive. We pull up to, St. Josephs Hospital and run inside. I hear my dad say quietly to the first nurse he sees, Colleen Cash, where is she? The nurse says, Oh shes in the ER, Mr. Cash, follow me. So she leads us to where Ma is. We find her sound asleep"
658020,1281127,613355,Someone ran the red light; they had been drinking and driving,6462,6523,,Why did the accident occur?,,"s over to her and hugs her. Hes crying like Ive never seen before and Ma is crying too. Wow, thats what love is, I kept thinking to myself.My Ma had to stay in the hospital for awhile before she could come home. But my dad finally explained to me that my Ma was in a terrible, terrible car accident. Someone ran the red light; they had been drinking and driving. My dad said that Ma was so lucky to be alive, but luckily the other car swerved and hit her car from the side rather than head on. He kept repeating, Thank God, thank God, thank God. Now remember this is a man that you wouldnt want to mess with!Finally, the next day my dad told me Ma was coming ho"
658021,1281127,613356,a week,7121,7127,,How many days did Johnny skip school?,,"home. He told me I better get back to school and that I could walk home from school, because he would be picking Ma up from the hospital. Shed be home when I arrived. So that day at school I couldnt concentrate, all I could think about was Ma finally being home. I couldnt wait! Apparently, I missed a week of school, but I didnt even realize it. My teachers told me I didnt have to worry about the work I missed. They would update me on anything necessary. Oh by the way, Ive been on the honour roll ever since I can remember, so missing a week was no big deal. I mean I get nineties without even trying.S"
658023,1281127,613358,he was moving back home and would never be leaving again,7908,7964,,Why was Johnny happy at the end?,," Ma says, Honey, Im in the living room. I have never been happier to see my Ma. Oh and my Ma said to me, Honey, you were right. I knew she was referring to my terrible dream, but I just smiled and said, Ma, Im just so glad youre finally home, I missed you. My dad came in the living room and told me he was moving back home and would never be leaving again. I was the happiest kid ever!!"
658024,1281239,613359,"I am a student ,an undergraduate pursuing bachelors in technology in the stream of electronics",437,531,,What does the speaker do?,,"ending with out completing the task.Many questions do arise in my mind thinking of the actual reason for their delay.By the way,let me first introduce you to me & my environment & then I will take you to the exact intent of what has happened & what I realized from the saying which I mentioned above.I am a student ,an undergraduate pursuing bachelors in technology in the stream of electronics in a reputed university located in my state of living . Being part of the university academic schedule, I always used to be in the classroom ,fully busy in listening to lectures. When I get a day off or a kind of dept holiday in the mean,then I will spend my time in fulfilling my hobbies. My most i"
658025,1281127,613360,I have never been happier to see my Ma,7648,7686,,Why was Johnny happy at the end?,," so missing a week was no big deal. I mean I get nineties without even trying.So, finally I arrived home that day and my dads car was in the driveway. My Mas car was a write-off. I guess my Ma wouldnt need her car for awhile. I run inside yelling, Ma,Ma,Ma! My Ma says, Honey, Im in the living room. I have never been happier to see my Ma. Oh and my Ma said to me, Honey, you were right. I knew she was referring to my terrible dream, but I just smiled and said, Ma, Im just so glad youre finally home, I missed you. My dad came in the living room and told me he was moving back home and would never be leaving again. I was the happiest k"
658026,1281239,613361,"design the content related posters or posts,which are user friendly in nature",927,1004,,How does the speaker spend her free time?,,"chedule, I always used to be in the classroom ,fully busy in listening to lectures. When I get a day off or a kind of dept holiday in the mean,then I will spend my time in fulfilling my hobbies. My most interested hobbies are to write about what I am actually interested in at the moment & will also design the content related posters or posts,which are user friendly in nature. Apart from the hobbies,I do spend certain time on my academic scheduled works like assignments,ALM's and will spend the rest of my time getting inspired from the great stories of women from the podcasts & YouTube stories.And this is on the day when I am a bit free with no lectures but was asked to"
658027,1281128,613362,the stone was not tall enough,71,100,,Why was Morana not able to see outside?,,"She dragged a stone and sat on it trying to peer through the slit. Oh, the stone was not tall enough. She wasn't able to see outside clearly when she sat on it. She looked around and ran to pick up a dry leaf that had fallen into the log. She laid the leaf on the log floor and folded it several times and pressed it down with both her tiny arms to lessen the bumpiness. She kept the bundle of folded"
658028,1281128,613363,"She looked around and ran to pick up a dry leaf that had fallen into the log. She laid the leaf on the log floor and folded it several times and pressed it down with both her tiny arms to lessen the bumpiness. She kept the bundle of folded-dry-leaf on top of the stone. The leaf crackled as she adjusted herself on top of it. Now the seat had the right height, and she could keep watching outside as much as she wanted.",161,580,,What did Morana do to increase the height?,,"She dragged a stone and sat on it trying to peer through the slit. Oh, the stone was not tall enough. She wasn't able to see outside clearly when she sat on it. She looked around and ran to pick up a dry leaf that had fallen into the log. She laid the leaf on the log floor and folded it several times and pressed it down with both her tiny arms to lessen the bumpiness. She kept the bundle of folded-dry-leaf on top of the stone. The leaf crackled as she adjusted herself on top of it. Now the seat had the right height, and she could keep watching outside as much as she wanted.Morana was her name. She lived in a mushroom growing inside a decaying log. She won't go out of the log during the day; when the sunlight filled the forest. She only came out at night; in the realm of darkness. For, she was a malevolent dwarf that caused death and decay by simply being present.It wa"
658029,1281128,613364,malevolent dwarf,806,822,,What was Morana?,,"e right height, and she could keep watching outside as much as she wanted.Morana was her name. She lived in a mushroom growing inside a decaying log. She won't go out of the log during the day; when the sunlight filled the forest. She only came out at night; in the realm of darkness. For, she was a malevolent dwarf that caused death and decay by simply being present.It was early morning and Morana was ready to do what she usually did, almost every day. The forest was slowly coming alive. The silence was quickly broken by the chirping of birds. The air filled up with the scent of blooming flowers and soon came"
658030,1281128,613365, caused death and decay,827,850,,What do malevolent drawves do?,,"he could keep watching outside as much as she wanted.Morana was her name. She lived in a mushroom growing inside a decaying log. She won't go out of the log during the day; when the sunlight filled the forest. She only came out at night; in the realm of darkness. For, she was a malevolent dwarf that caused death and decay by simply being present.It was early morning and Morana was ready to do what she usually did, almost every day. The forest was slowly coming alive. The silence was quickly broken by the chirping of birds. The air filled up with the scent of blooming flowers and soon came out the benevolent dwarfs t"
658031,1281128,613366,made flowers bloom and plantlets grow,1154,1191,,What do benevolent drawfs do?,,"simply being present.It was early morning and Morana was ready to do what she usually did, almost every day. The forest was slowly coming alive. The silence was quickly broken by the chirping of birds. The air filled up with the scent of blooming flowers and soon came out the benevolent dwarfs that made flowers bloom and plantlets grow from their mere touch.Morana kept looking at them as long as she could. She was always mesmerized by their beautiful clothes made of colorful flower petals. She sometimes imagined herself in one of them; a beautiful gown made of sunflower petals, running and dancing with other benevolent dwarfs. A "
658032,1281128,613367,"imagined herself in one of them; a beautiful gown made of sunflower petals, running and dancing with other benevolent dwarfs",1363,1487,,What made Morana smile?,," filled up with the scent of blooming flowers and soon came out the benevolent dwarfs that made flowers bloom and plantlets grow from their mere touch.Morana kept looking at them as long as she could. She was always mesmerized by their beautiful clothes made of colorful flower petals. She sometimes imagined herself in one of them; a beautiful gown made of sunflower petals, running and dancing with other benevolent dwarfs. A smile would always draw across her chubby face making her cheeks turn red at such thoughts. Once she even tried to make a nice flower-petal dress for herself; she secretly went near a freshly bloomed, beautiful daisy flower. She climbed onto a stone nearby, and with trembling hands touched its p"
658034,1281128,613369,jet-black eyes that turned red ,2120,2151,,What happens when Morana's dark magic works?,,"soon wilted and dried up.She looked at the benevolent dwarfs and thought how beautiful they were with pink smiling faces and green eyes. She wanted to become their friend. When she slept, she would always dream of playing with them. In her dreams at least, they adored her, despite her pale skin and jet-black eyes that turned red whenever her dark magic worked.She didn't spell flowers, leaves, or plantlets to wilt and die intentionally; she only had to come in contact with them, and the magic would happen on its own.Although Morana was aware of all the names of the benevolent dwarfs in her neighborhood, none of them even kne"
658035,1281128,613370,turned brown under her power,3162,3190,,What did Morana expect the ball to become?,,"towards the ball. She kept looking at it for several long seconds, closed her eyes, and let out a deep sigh. She tried to keep her powers under control and picked up the ball from both her hands. Taking a small peek at the ball through a half-open eye; she saw that the ball was still golden and not turned brown under her power. She slowly opened her eyes and with determination quickly came out of her hiding place.The other dwarfs didn't notice her silent approach at first. She walked silently towards Rosemerelda who was the closest to her. Holding the ball in front of her, Morana whispered Rosemerelda's name, who turned "
658036,1281128,613371,Rosemerelda,3368,3379,,Who was nearest to Morana?,,"mall peek at the ball through a half-open eye; she saw that the ball was still golden and not turned brown under her power. She slowly opened her eyes and with determination quickly came out of her hiding place.The other dwarfs didn't notice her silent approach at first. She walked silently towards Rosemerelda who was the closest to her. Holding the ball in front of her, Morana whispered Rosemerelda's name, who turned with a startle hearing a deep whispering voice.Rosemerelda had never seen a dwarf, like the one who was standing close to her; with a pale face, black untidy hair, and black eyes. She was w"
658037,1281239,613372,"she is missing her passion ,she is out of her world of dreams and living a life which she is not actually intended to",2029,2146,,What was the reason for the girl's sassiness,,"wly moved to her, eager to know the reason for her sorriness.She slowly started continuing the statement saying that : ""I am really worried because I don't know why I am like this today in an helpless way."" Her friend asked to tell her what exactly had happened. She continued by telling to her that she is missing her passion ,she is out of her world of dreams and living a life which she is not actually intended to. This made me question myself that ""What ,Is she telling the truth!? "".While i was in my query mode,I heard her continuing in expressing her exact view.She told that:"" Being busy in academics,I am not being able to concentrate on what I am actually interested in.I am not getting enough time to buil"
658038,1281128,613373,The dark creature had spelled our princess!,6145,6188,,What did the queen's advisor say?,,"giving us back our ball, but then she destroyed the ball"" he shrugged his shoulders.""Did you see her Forge?""""Yes mother, she was just like us but paler and had black hair and red eyes""""Did you see her spelling your sister?""""No, Rosemerelda was very scared. She swore she heard her calling her name.""""The dark creature had spelled our princess!"" the queen's adviser seemed to hate dwarfs of darkness.Not only him, but the whole kingdom was frightened by the story of a malevolent dwarf spelling their princess. Queen Esmerelda had to order the soldiers to imprison the creature of darkness to restore peace in her kingdom.It took no time for th"
658039,1281128,613374,The dark creature had spelled our princess,6145,6187,,Why was Morana arrested?,,"giving us back our ball, but then she destroyed the ball"" he shrugged his shoulders.""Did you see her Forge?""""Yes mother, she was just like us but paler and had black hair and red eyes""""Did you see her spelling your sister?""""No, Rosemerelda was very scared. She swore she heard her calling her name.""""The dark creature had spelled our princess!"" the queen's adviser seemed to hate dwarfs of darkness.Not only him, but the whole kingdom was frightened by the story of a malevolent dwarf spelling their princess. Queen Esmerelda had to order the soldiers to imprison the creature of darkness to restore peace in her kingdom.It took no time for t"
658040,1281128,613375,Morana; the daughter of the dark king Remorus,15795,15840,,How do you know Morana is a princess?,,"ally, he found her, how much had he missed her. His daughter.""Morana!""Morana identified his voice. All this time she thought he was dead. Her dark eyes turned golden as she ran into his arms. Plantlets and flower buds sprang from where her foot touched the ground.Everyone wondered why nature gifted Morana; the daughter of the dark king Remorus, with such powers.The war between the two kingdoms stopped. All the dwarfs learned to live peacefully, respecting each other's powers and using their own wisely.Morana was always the strange one among her friends, but she didn't wish that she wasn't different than others. She learned that one can b"
658041,1281239,613376,am I really being able to manage things.,3338,3378,,What did the speaker question herself?,,"listening to it,her friend apologized in a pleasant tone & she requested that it will not be repeated again & again.By listening to all these, I was completely stuck thinking about what is happening today. Why are the things not organized? Her sassiness really disturbed me. I questioned myself that am I really being able to manage things.Then my brain answered me that I am not actually managing work. I am already skipping many tasks that I dreamt off & was into only very minute things on the list. Then I realized that I am also in ways similar to her but just a step ahead when compared to her as I am capable of managing at least mor"
658042,1281239,613377, I am not actually managing work. I am already skipping many tasks that I dreamt off & was into only very minute things on the list,3408,3539,,What did the speaker's brain answer her?,,"ed that it will not be repeated again & again.By listening to all these, I was completely stuck thinking about what is happening today. Why are the things not organized? Her sassiness really disturbed me. I questioned myself that am I really being able to manage things.Then my brain answered me that I am not actually managing work. I am already skipping many tasks that I dreamt off & was into only very minute things on the list. Then I realized that I am also in ways similar to her but just a step ahead when compared to her as I am capable of managing at least more than one hobby a day.This made my thinking much deeper into the thought. I compared myself from the pastto the present ,there is no major change in me. I am ju"
658267,1281140,613921,"Oh sure, I will get it for you, said Mom as she rushed to get the pitcher in the refrigerator",5157,5250,,What did Prince ask Mom for?,,"or we might call her Kalerella quickly lights some candles and gets some ashes on her face. Kal, let me dust that off of you before the Prince gets the wrong idea. Oh Mom, you take great care of me. A knock at the door, a Prince holding a thermos and says, mind if I ask you for some filtered water? Oh sure, I will get it for you, said Mom as she rushed to get the pitcher in the refrigerator. Johnson, my driver, is waiting for us outside...if the shoe fits. Say you look a little different than before. It must be that we are in the dark, remember you said I was the sun. But there is no sun here, only candlelight. Ah yes, but the shoes, do they fit? Here they slide in easily, I will show"
658269,1281140,613922,"Just leave me your glass slipper, I will find you.",2551,2601,,How will the Prince find Kal again?,,"o sharply. Well, I do try to be edgy, considering. The prince fogged up the ridges of Kals scope and said I must see you again. My car will be waiting for me, I do have to leave at midnight. But as all fairy tales must, this one has the chimes ringing loudly at midnight. OK, I have to run, call me? Just leave me your glass slipper, I will find you. A strange one, Kal thought---um, ok. Walking wobbly Kal decided it was time to dispense with the second shoe and put it in her backpack. Mom it was incredible. I danced with the prince and he said if I left my glass slippers he would find me. I thought it was weird, but did it. I hope you are not m"
658270,1281140,613923,"To be honest, sometimes I am the sun, othertimes the moon, but I am always Kal",5820,5898,,What does Kal say she sometimes is?,,"y slide in easily, I will show you. Sliding on the shoes and lights up like the chrystal that makes Kal shine. It is you my dear, would you lke to go the Kingdom and meet my mother and father? Why yes, of course? As Kal went outside and stood in the light, the Prince exclaimed, Kal you are the sun. To be honest, sometimes I am the sun, othertimes the moon, but I am always Kal. How about we go out on a date and we find out the important things that make us tick. Tick? Yes I love clocks. Lets go! Mom, I will see you later on, it seems that it will be quite a day. Text me when you are on the way home. The door closed, the lights went on and mom blew out all the candles and"
658271,1281141,613924,"Golden Goose is, uh, its a story",10071,10103,,What is the Golden Goose?,," to see the Goose who lays the Golden Eggs. And the Goose was very popular. All the cute boy gooses, er, geese, asked her to dance. The other girl geese were very jealous.Where is this Golden Goose now? You must take me to it at once, the Queen says, standing and striding toward Aedna.Ah, well, the Golden Goose is, uh, its a storyAn amazing true story, Klairadair interrupts, staring meaningfully at Aedna.Uh, yeah, sure. A true story. And the goose is, is my friend. We hang out sometimes, because, she likes to hear my stories. And she gives me eggs. So, I have like, loads of eggs in my room. And Mom is like, Aedna, you have t"
658272,1281141,613925,I slept on a bed of pine needles,1435,1467,,On what did Aedna sleep?,,"r why, we dont know.The last thing I remember, I was walking in the forest. Aedna says, wringing some water from her long dark hair. Id fought with my Mom, and kinda stormed off into the woods. I saw a beautiful blue butterfly and followed it deeper into the forest. And then I got really sleepy, so I slept on a bed of pine needles. And when I wake up, Im nearly drowning in that pond.You must be here for a reason, and we must find that reason, otherwise the Queen will have your eyes, says Borrarorr.My eyes? What for?Human eyes, emerald eyes, such as yours, would be a treasure beyond measure, Borrarorr says, as Klaradair nods "
658273,1281141,613926,Trolls,8004,8010,,Why did Aedna shiver despite the warm sunshine?,," carriage bedecked with jewels and pulled by seven strong, sweaty ogres. Her silver skin shimmers in the sunlight. Atop her fine platinum hair sits a golden crown, embedded with the sharp teeth of trolls and the sorrowful eyes of Murktoads. Borrarorr and Klairadair shiver, despite the warm sunshine.Trolls-s-s, she says, Are you hiding a treasure here? You know the punishment for that.No, your highness. We are keeping the human safe, so that you may hear her wondrous stories,  Borrarorr says, bowing deeply.Stories-s-s you say? They better be worth their weight in gold, or Ill have those emerald eyes-"
658274,1281142,613927,it was residentia,210,227,,Why didn't Maxie want to go to the workshop?,,"Hey Maxie, come on. Its getting late, Mrs. Markle said.Mom, I dont want to be on time. I dont want to be there at all.Now Maxie, we asked you before signing up for the workshop.Yeah, but you didnt tell me that it was residential. Plus people go to the same residential programme year after year. Nobody will let me into their gang, I will be a bigger joke than ever, wailed Maxie.Little pixies can be nice, just give them a chance. Besides all pixies have pointed ears.Maybe during your time. All the other pixies are going to "
658275,1281142,613928,Two stupid weeks and he would be out of there,4015,4060,,How long will Maxie be in the workshop?,,"tcase along.Bye, waved Maxie.Soon, Maxie was allotted to a room as well.He walked into the room allotted to him. There were three other pixies already in the room. They stood near one of the beds and spoke, laughing loudly on occasions. Again, nobody took any notice of Maxie.He didnt bother either. Two stupid weeks and he would be out of there. He had many friends back home. He could always go back to talking to them, once he was home.He was lost in his own thoughts and he suddenly bumped into another pixie.Hey, watch where you are going freshy, he said.Sorry, said Maxie and quickly collected his thoughts. He walked over to the bed with "
658276,1281142,613929,His giant ears ,6379,6394,,Why did everyone laugh at Maxie?,," sitting on his bed.Maxie, you have to lie down for me to switch off the lights, she said.Maxie glared at her and lowered himself.Maxie, you forgot to remove your cap, you silly little boy, she admonished.He saw that all eyes were now on him. He took his hands to the cap slowly and removed the cap. His giant ears stuck out and a ringing laughter went through the room. Maxie turned red in the face and pulled the blanket over his face. He could no longer control himself, he cried soundlessly.Once he was out of breath, he saw that all the others were sound asleep, and why wouldnt they be, they werent hurt. He g"
