answer_id,document_id,question_id,text,answer_start,answer_end,answer_category,question,file_name,context
659068,1286240,614126,Do not resent the remarks of a fool. Ignore them,325,373,,What is the moral of the story?,,"d proudly down a forest aisle, and the animals respectfully made way for him, an Ass brayed a scornful remark as he passed.The Lion felt a flash of anger. But when he turned his head and saw who had spoken, he walked quietly on. He would not honor the fool with even so much as a stroke of his claws.Do not resent the remarks of a fool. Ignore them."
659073,1286214,617763," glossy, spotted coat",149,170,,What did the Leopard admire?,,"A Fox and a Leopard, resting lazily after a generous dinner, amused themselves by disputing about their good looks. The Leopard was very proud of his glossy, spotted coat and made disdainful remarks about the Fox, whose appearance he declared was quite ordinary.The Fox prided himself on his fine bushy tail with its tip of white, but he was wise enough to see that he could not rival the Leopard in looks. Still he kept up a flow of sarcastic talk, just to exercise his"
659075,1286239,614126,It is easy to be brave when there is no danger,949,995,,What is the moral of the story?,,"e Shepherd often catches and carries off one of us. But we should feel very much ashamed to make such a terrible fuss about it like you do.""""That is all very well,"" replied the Pig, with a squeal and a frantic kick. ""When he catches you he is only after your wool. But he wants my bacon! gree-ee-ee!""It is easy to be brave when there is no danger."
659078,1286238,614126,They complain most who suffer least,733,768,,What is the moral of the story?,,"ith the loud complaining of the Wheels. And this, you may well know, made their work so much the harder to endure.""Silence!"" the Oxen cried at last, out of patience. ""What have you Wheels to complain about so loudly? We are drawing all the weight, not you, and we are keeping still about it besides.""They complain most who suffer least."
659079,1286237,614126,"They who will not listen to reason but stubbornly go their own way against the friendly advice of those who are wiser than they, are on the road to misfortune",615,773,,What is the moral of the story?,,"er caught him by the tail and tried to pull him back, but the stubborn Ass would not yield and pulled with all his might.""Very well,"" said his master, ""go your way, you willful beast, and see where it leads you.""With that he let go, and the foolish Ass tumbled head over heels down the mountain side.They who will not listen to reason but stubbornly go their own way against the friendly advice of those who are wiser than they, are on the road to misfortune."
659081,1286236,614126,In unity is strength,958,978,,What is the moral of the story?,,". This they did very easily.""My Sons,"" said the Father, ""do you not see how certain it is that if you agree with each other and help each other, it will be impossible for your enemies to injure you? But if you are divided among yourselves, you will be no stronger than a single stick in that bundle.""In unity is strength."
659082,1286214,617764,fine bushy tail with its tip of white,292,329,,What did the Fox admire?,,"A Fox and a Leopard, resting lazily after a generous dinner, amused themselves by disputing about their good looks. The Leopard was very proud of his glossy, spotted coat and made disdainful remarks about the Fox, whose appearance he declared was quite ordinary.The Fox prided himself on his fine bushy tail with its tip of white, but he was wise enough to see that he could not rival the Leopard in looks. Still he kept up a flow of sarcastic talk, just to exercise his wits and to have the fun of disputing. The Leopard was about to lose his temper when the Fox got up, yawning lazily.""You may have a very smart coat,"" he said,"
659083,1286235,614126,You are judged by the company you keep,588,626,,What is the moral of the story?,,"leaded. ""I belong to the Stork family who you know are honest and birds of good character. Besides, I did not know the Cranes were going to steal.""""You may be a very good bird,"" answered the Farmer, ""but I caught you with the thieving Cranes and you will have to share the same punishment with them.""You are judged by the company you keep."
659084,1286234,614126,We cannot expect any one to share our misfortunes unless we are willing to share our good fortune also,790,892,,What is the moral of the story?,,"""Stop, thief!"" and looking around, saw a mob of people armed with clubs coming down the road.The man who had found the purse fell into a panic.""We are lost if they find the purse on us,"" he cried.""No, no,"" replied the other, ""You would not say 'we' before, so now stick to your 'I'. Say 'I am lost.'""We cannot expect any one to share our misfortunes unless we are willing to share our good fortune also."
659087,1286233,614126,Self help is the best help,901,927,,What is the moral of the story?,,"mply looking at it and whining about it? Hercules will not help unless you make some effort to help yourself.""And when the farmer put his shoulder to the wheel and urged on the horses, the wagon moved very readily, and soon the Farmer was riding along in great content and with a good lesson learned.Self help is the best help.
"
659089,1286214,617765,smartness,697,706,,What does the Fox call real beauty?,,"in looks. Still he kept up a flow of sarcastic talk, just to exercise his wits and to have the fun of disputing. The Leopard was about to lose his temper when the Fox got up, yawning lazily.""You may have a very smart coat,"" he said, ""but you would be a great deal better off if you had a little more smartness inside your head and less on your ribs, the way I am. That's what I call real beauty.""A fine coat is not always an indication of an attractive mind."
659091,1286232,614126,Do not attempt too much at once,469,500,,What is the moral of the story?,,"d, unwilling to give up a single filbert and yet unable to get them all out at once. Vexed and disappointed he began to cry.""My boy,"" said his mother, ""be satisfied with half the nuts you have taken and you will easily get your hand out. Then perhaps you may have some more filberts some other time.""Do not attempt too much at once."
659092,1286231,614126,Do not let anything turn you from your purpose,1435,1481,,What is the moral of the story?,,"ears. They recognized the song the Wolf sings before a feast, and in a moment they were racing back to the pasture. The Wolf's song ended suddenly, and as he ran, with the Dogs at his heels, he called himself a fool for turning piper to please a Kid, when he should have stuck to his butcher's trade.Do not let anything turn you from your purpose
."
659093,1286230,614126,Do not say anything at any time that you would not say at all times.,427,495,,What is the moral of the story?,,"d was browsing near the edge of the roof, when he spied a Wolf and began to jeer at him, making faces and abusing him to his heart's content.""I hear you,"" said the Wolf, ""and I haven't the least grudge against you for what you say or do. When you are up there it is the roof that's talking, not you.""Do not say anything at any time that you would not say at all times."
659096,1286229,614126,Foolish curiosity and vanity often lead to misfortune,1432,1485,,What is the moral of the story?,," by. He was very much astonished at the strange sight and cried:""This must surely be the King of Tortoises!""""Why certainly"" began the Tortoise.But as he opened his mouth to say these foolish words he lost his hold on the stick, and down he fell to the ground, where he was dashed to pieces on a rock.Foolish curiosity and vanity often lead to misfortune."
659097,1286228,614126,Do not let your vanity make you overestimate your powers,883,939,,What is the moral of the story?,,"e guessed what had happened. Running up, he caught the bird and clipped its wings. That evening he gave the Jackdaw to his children.""What a funny bird this is!"" they said laughing, ""what do you call it, father?""""That is a Jackdaw, my children. But if you should ask him, he would say he is an Eagle.""Do not let your vanity make you overestimate your powers."
659098,1286227,614126,Do not tell others how to act unless you can set a good example,421,484,,What is the moral of the story?,,"d with your toes turned out.""""Show me how to walk, mother dear,"" answered the little Crab obediently, ""I want to learn.""So the old Crab tried and tried to walk straight forward. But she could walk sideways only, like her son. And when she wanted to turn her toes out she tripped and fell on her nose.Do not tell others how to act unless you can set a good example."
659102,1286226,614126,It is very foolish to be greedy,655,686,,What is the moral of the story?,,"nown better. But instead of thinking, he dropped his bone and sprang at the Dog in the river, only to find himself swimming for dear life to reach the shore. At last he managed to scramble out, and as he stood sadly thinking about the good bone he had lost, he realized what a stupid Dog he had been.It is very foolish to be greedy."
659104,1286225,614126,Your enemies will seize any excuse to attack you,954,1002,,What is the moral of the story?,,"rning sunshine, and there saw the shadow cast by his long and pointed ears, a terrible fright seized him.""Goodby, neighbor Cricket,"" he called. ""I'm off. He will certainly make out that my ears are horns, no matter what I say.""Do not give your enemies the slightest reason to attack your reputation. Your enemies will seize any excuse to attack you."
659109,1286224,614126,Those who try to deceive may expect to be paid in their own coin,1503,1567,,What is the moral of the story?,," closest of friends.""""I feel highly flattered, kind sir,"" replied the Cock slyly. ""If you will please go around to the door of my house at the foot of the tree, my porter will let you in.""The hungry but unsuspecting Fox, went around the tree as he was told, and in a twinkling the Dog had seized him.Those who try to deceive may expect to be paid in their own coin."
659110,1286223,614126,A small gain is worth more than a large promise,502,549,,What is the moral of the story?,,"e, Mr. Fisherman! I am so small it is not worth while to carry me home. When I am bigger, I shall make you a much better meal.""But the Fisherman quickly put the fish into his basket.""How foolish I should be,"" he said, ""to throw you back. However small you may be, you are better than nothing at all.""A small gain is worth more than a large promise."
659114,1286222,614126,The flatterer lives at the expense of those who will listen to him,1417,1483,,What is the moral of the story?,,"t. She wanted very much to be called Queen of Birds.So she opened her beak wide to utter her loudest caw, and down fell the cheese straight into the Fox's open mouth.""Thank you,"" said Master Fox sweetly, as he walked off. ""Though it is cracked, you have a voice sure enough. But where are your wits?""The flatterer lives at the expense of those who will listen to him."
659116,1286221,614126,A kindness is never wasted.,476,503,,What is the moral of the story?,,"hipwrecked sailor to a broken spar, the Ant floated safely to shore.Soon after, the Ant saw a man getting ready to kill the Dove with a stone. But just as he cast the stone, the Ant stung him in the heel, so that the pain made him miss his aim, and the startled Dove flew to safety in a distant wood.A kindness is never wasted."
659121,1286220,614126,The man who talks for both sides is not to be trusted by either,839,902,,What is the moral of the story?,,"se, the Man began to blow into his bowl of porridge.""Why do you do that?"" he asked.""To cool my porridge,"" replied the Man.The Satyr sprang hurriedly to his feet and made for the door.""Goodby,"" he said, ""I've seen enough. A fellow that blows hot and cold in the same breath cannot be friends with me!""The man who talks for both sides is not to be trusted by either."
659129,1286216,614126,Those who seek to harm others often come to harm themselves through their own deceit,1044,1128,,What is the moral of the story?,," untie the reed that bound him to the dead Mouse, a Hawk came sailing over the pond. Seeing the body of the Mouse floating on the water, the Hawk swooped down, seized the Mouse and carried it off, with the Frog dangling from its leg. Thus at one swoop he had caught both meat and fish for his dinner.Those who seek to harm others often come to harm themselves through their own deceit."
659123,1286219,614126,Do not believe everything you hear.,871,906,,What is the moral of the story?,,"ow to sing and rock her baby to sleep.""There, child, there! The Wolf shall not get you. No, no! Daddy is watching and Daddy will kill him if he should come near!""Just then the Father came within sight of the home, and the Wolf was barely able to save himself from the Dogs by a clever bit of running.Do not believe everything you hear."
659124,1286218,614126,The race is not always to the swift.,950,986,,What is the moral of the story?,,"e Tortoise meanwhile kept going slowly but steadily, and, after a time, passed the place where the Hare was sleeping. But the Hare slept on very peacefully; and when at last he did wake up, the Tortoise was near the goal. The Hare now ran his swiftest, but he could not overtake the Tortoise in time.The race is not always to the swift."
659127,1286217,614126,The evil doer often comes to harm through his own deceit.,570,627,,What is the moral of the story?,,"was following him about and was quickly led away to slaughter.That evening the Wolf entered the fold with the flock. But it happened that the Shepherd took a fancy for mutton broth that very evening, and, picking up a knife, went to the fold. There the first he laid hands on and killed was the Wolf.The evil doer often comes to harm through his own deceit."
659095,1286215,614126,For so Jupiter commanded.Even the weakest may find means to avenge a wrong.,975,1050,,What is the moral of the story?,," head, and made him rise to drive her away; and the eggs rolled from his lap.Now the Beetle told the reason for her action, and Jupiter had to acknowledge the justice of her cause. And they say that ever after, while the Eagle's eggs lie in the nest in spring, the Beetle still sleeps in the ground. For so Jupiter commanded.Even the weakest may find means to avenge a wrong."
659206,1286215,617766,Hare,42,46,,What did the Eagle pounce upon?,,"A Beetle once begged the Eagle to spare a Hare which had run to her for protection. But the Eagle pounced upon her prey, the sweep of her great wings tumbling the Beetle a dozen feet away. Furious at the disrespect shown her, the Beetle flew to the Eagle's nest and rolled out the eggs. Not one did she spare. The Eagle's grief and anger knew no "
659209,1286215,617767,Beetle flew to the Eagle's nest and rolled out the eggs,230,285,,How did the Beetle take revenge?,,"A Beetle once begged the Eagle to spare a Hare which had run to her for protection. But the Eagle pounced upon her prey, the sweep of her great wings tumbling the Beetle a dozen feet away. Furious at the disrespect shown her, the Beetle flew to the Eagle's nest and rolled out the eggs. Not one did she spare. The Eagle's grief and anger knew no bounds, but who had done the cruel deed she did not know.Next year the Eagle built her nest far up on a mountain crag; but the Beetle found it and again destroyed the eggs. In despair the Eagle now implored great Jupiter to let her place h"
659216,1286215,617768,Hare which had run to her for protection,42,82,,Why did the Beetle beg the Eagle to spare the hare?,,"A Beetle once begged the Eagle to spare a Hare which had run to her for protection. But the Eagle pounced upon her prey, the sweep of her great wings tumbling the Beetle a dozen feet away. Furious at the disrespect shown her, the Beetle flew to the Eagle's nest and rolled out the eggs. Not one did she spare. The Eagle's grief and anger knew no bounds, but who had done the cruel d"
659226,1286216,617769,he was very anxious to see the world and everything in it.,264,322,,Why did the mouse agree to pay the frog a visit?,,"A young Mouse in search of adventure was running along the bank of a pond where lived a Frog. When the Frog saw the Mouse, he swam to the bank and croaked:""Won't you pay me a visit? I can promise you a good time if you do.""The Mouse did not need much coaxing, for he was very anxious to see the world and everything in it. But though he could swim a little, he did not dare risk going into the pond without some help.The Frog had a plan. He tied the Mouse's leg to his own with a tough reed. Then into the pond he jumped, dragging his foolish companion with him.The Mouse soon had enough of it and wanted to return to shor"
659232,1286216,617770,drowned him,712,723,,What did the frog do to the mouse?,,"help.The Frog had a plan. He tied the Mouse's leg to his own with a tough reed. Then into the pond he jumped, dragging his foolish companion with him.The Mouse soon had enough of it and wanted to return to shore; but the treacherous Frog had other plans. He pulled the Mouse down under the water and drowned him. But before he could untie the reed that bound him to the dead Mouse, a Hawk came sailing over the pond. Seeing the body of the Mouse floating on the water, the Hawk swooped down, seized the Mouse and carried it off, with the Frog dangling from its leg. Thus at one swoop he had caught both meat and"
659235,1286216,617771,"the Mouse and carried it off, with the Frog dangling from its leg. ",911,978,,What did the Hawk swoop off?,,"urn to shore; but the treacherous Frog had other plans. He pulled the Mouse down under the water and drowned him. But before he could untie the reed that bound him to the dead Mouse, a Hawk came sailing over the pond. Seeing the body of the Mouse floating on the water, the Hawk swooped down, seized the Mouse and carried it off, with the Frog dangling from its leg. Thus at one swoop he had caught both meat and fish for his dinner.Those who seek to harm others often come to harm themselves through their own deceit."
659240,1286217,617772,watchfulness of the Shepherds,58,87,,Why could the Wolf not get enough food?,,"A certain Wolf could not get enough to eat because of the watchfulness of the Shepherds. But one night he found a sheep skin that had been cast aside and forgotten. The next day, dressed in the skin, the Wolf strolled into the pasture with the Sheep. Soon a little Lamb was following him about and was quickly led away to slaughter.That evening the Wolf entered the fold with the flock. "
659246,1286217,617773,"he found a sheep skin that had been cast aside and forgotten. The next day, dressed in the skin, the Wolf strolled into the pasture with the Sheep",103,249,,How did the Wolf get near the Sheep?,,"A certain Wolf could not get enough to eat because of the watchfulness of the Shepherds. But one night he found a sheep skin that had been cast aside and forgotten. The next day, dressed in the skin, the Wolf strolled into the pasture with the Sheep. Soon a little Lamb was following him about and was quickly led away to slaughter.That evening the Wolf entered the fold with the flock. But it happened that the Shepherd took a fancy for mutton broth that very evening, and, picking up a knife, went to the fold. There the first he laid hands on and"
659251,1286217,617774,hepherd took a fancy for mutton broth,413,450,,Why did the Shepherd kill the wolf?,," sheep skin that had been cast aside and forgotten. The next day, dressed in the skin, the Wolf strolled into the pasture with the Sheep. Soon a little Lamb was following him about and was quickly led away to slaughter.That evening the Wolf entered the fold with the flock. But it happened that the Shepherd took a fancy for mutton broth that very evening, and, picking up a knife, went to the fold. There the first he laid hands on and killed was the Wolf.The evil doer often comes to harm through his own deceit."
659257,1286218,617775,for the fun of the thing,303,327,,Why did the Hare agree to race the Tortoise?,,"are was making fun of the Tortoise one day for being so slow.""Do you ever get anywhere?"" he asked with a mocking laugh.""Yes,"" replied the Tortoise, ""and I get there sooner than you think. I'll run you a race and prove it.""The Hare was much amused at the idea of running a race with the Tortoise, but for the fun of the thing he agreed. So the Fox, who had consented to act as judge, marked the distance and started the runners off.The Hare was soon far out of sight, and to make the Tortoise feel very deeply how ridiculous it was for him to try a race with a Hare, he lay down beside the course to take a nap until the Tort"
659262,1286218,617776,the Fox,342,349,,Who was the judge of the race?,,"day for being so slow.""Do you ever get anywhere?"" he asked with a mocking laugh.""Yes,"" replied the Tortoise, ""and I get there sooner than you think. I'll run you a race and prove it.""The Hare was much amused at the idea of running a race with the Tortoise, but for the fun of the thing he agreed. So the Fox, who had consented to act as judge, marked the distance and started the runners off.The Hare was soon far out of sight, and to make the Tortoise feel very deeply how ridiculous it was for him to try a race with a Hare, he lay down beside the course to take a nap until the Tortoise should catch up.T"
659264,1286218,617777, he lay down beside the course to take a nap,568,612,,How did the hare lose?,,"ning a race with the Tortoise, but for the fun of the thing he agreed. So the Fox, who had consented to act as judge, marked the distance and started the runners off.The Hare was soon far out of sight, and to make the Tortoise feel very deeply how ridiculous it was for him to try a race with a Hare, he lay down beside the course to take a nap until the Tortoise should catch up.The Tortoise meanwhile kept going slowly but steadily, and, after a time, passed the place where the Hare was sleeping. But the Hare slept on very peacefully; and when at last he did wake up, the Tortoise was near the goal. The Hare now ran his swiftest, but he co"
659268,1286218,617778,he Tortoise meanwhile kept going slowly but steadily,649,701,,How did the Tortoise win the race?,,", who had consented to act as judge, marked the distance and started the runners off.The Hare was soon far out of sight, and to make the Tortoise feel very deeply how ridiculous it was for him to try a race with a Hare, he lay down beside the course to take a nap until the Tortoise should catch up.The Tortoise meanwhile kept going slowly but steadily, and, after a time, passed the place where the Hare was sleeping. But the Hare slept on very peacefully; and when at last he did wake up, the Tortoise was near the goal. The Hare now ran his swiftest, but he could not overtake the Tortoise in time.The race is not always to the swift."
659284,1286219,617779,"""Hush, child, hush! Stop your crying, or I will give you to the Wolf!""Surprised but delighted at the prospect of so delicious a meal,",168,301,,Why did the wolf wait under the window?,,"Early one morning a hungry Wolf was prowling around a cottage at the edge of a village, when he heard a child crying in the house. Then he heard the Mother's voice say:""Hush, child, hush! Stop your crying, or I will give you to the Wolf!""Surprised but delighted at the prospect of so delicious a meal, the Wolf settled down under an open window, expecting every moment to have the child handed out to him. But though the little one continued to fret, the Wolf waited all day in vain. Then, toward nightfall, he heard the Mother's voice again as she sat down near the window to sing and rock her baby t"
659290,1286219,617780,Daddy is watching and Daddy will kill him if he should come near,667,731,,Why shall the Wolf not get the child?,,"t to have the child handed out to him. But though the little one continued to fret, the Wolf waited all day in vain. Then, toward nightfall, he heard the Mother's voice again as she sat down near the window to sing and rock her baby to sleep.""There, child, there! The Wolf shall not get you. No, no! Daddy is watching and Daddy will kill him if he should come near!""Just then the Father came within sight of the home, and the Wolf was barely able to save himself from the Dogs by a clever bit of running.Do not believe everything you hear."
659294,1286220,617781,Satyr,28,33,,Who did the Man meet in the forest?,,"A long time ago a Man met a Satyr in the forest and succeeded in making friends with him. The two soon became the best of comrades, living together in the Man's hut. But one cold winter evening, as they were walking homeward, the Satyr saw the Man blow on his fingers.""Why do you do that?"" asked the Satyr.""To warm my hands,"" the Man"
659295,1286220,617782,"To warm my hands,",307,324,,Why does the man blow on his fingers?,,"time ago a Man met a Satyr in the forest and succeeded in making friends with him. The two soon became the best of comrades, living together in the Man's hut. But one cold winter evening, as they were walking homeward, the Satyr saw the Man blow on his fingers.""Why do you do that?"" asked the Satyr.""To warm my hands,"" the Man replied.When they reached home the Man prepared two bowls of porridge. These he placed steaming hot on the table, and the comrades sat down very cheerfully to enjoy the meal. But much to the Satyr's surprise, the Man began to blow into his bowl of porridge.""Why do you do that?"" he asked.""T"
659296,1286220,617783,A fellow that blows hot and cold in the same breath cannot be friends with me,760,837,,Why did the Satry run from the man?,,"ades sat down very cheerfully to enjoy the meal. But much to the Satyr's surprise, the Man began to blow into his bowl of porridge.""Why do you do that?"" he asked.""To cool my porridge,"" replied the Man.The Satyr sprang hurriedly to his feet and made for the door.""Goodby,"" he said, ""I've seen enough. A fellow that blows hot and cold in the same breath cannot be friends with me!""The man who talks for both sides is not to be trusted by either."
659297,1286220,617784,The man who talks for both sides is not to be trusted by either.,839,903,,Why did the Satry run from the man?,,"se, the Man began to blow into his bowl of porridge.""Why do you do that?"" he asked.""To cool my porridge,"" replied the Man.The Satyr sprang hurriedly to his feet and made for the door.""Goodby,"" he said, ""I've seen enough. A fellow that blows hot and cold in the same breath cannot be friends with me!""The man who talks for both sides is not to be trusted by either."
659298,1286221,617785,into a brook,23,35,,Where did the ant fall?,,"A Dove saw an Ant fall into a brook. The Ant struggled in vain to reach the bank, and in pity, the Dove dropped a blade of straw close beside it. Clinging to the straw like a shipwrecked sailor to a broken spar, the Ant floated safely to shore.Soon after, the Ant saw a man getting ready to kill the Dove with a stone. But just as he c"
659299,1286221,617786,Dove dropped a blade of straw close beside it,99,144,,How did the Dove try to help the ant?,,"A Dove saw an Ant fall into a brook. The Ant struggled in vain to reach the bank, and in pity, the Dove dropped a blade of straw close beside it. Clinging to the straw like a shipwrecked sailor to a broken spar, the Ant floated safely to shore.Soon after, the Ant saw a man getting ready to kill the Dove with a stone. But just as he cast the stone, the Ant stung him in the heel, so that the pain made him miss his aim, and the startled Dove f"
659304,1286221,617787,"just as he cast the stone, the Ant stung him in the heel, so that the pain made him miss his aim, and the startled Dove flew to safety in a distant wood",323,475,,How did the ant try to help the dove?,,"into a brook. The Ant struggled in vain to reach the bank, and in pity, the Dove dropped a blade of straw close beside it. Clinging to the straw like a shipwrecked sailor to a broken spar, the Ant floated safely to shore.Soon after, the Ant saw a man getting ready to kill the Dove with a stone. But just as he cast the stone, the Ant stung him in the heel, so that the pain made him miss his aim, and the startled Dove flew to safety in a distant wood.A kindness is never wasted."
659395,1286222,617788,on the limb of a tree overhead,118,148,,Where was the crow in the beginning of the story?,,"One bright morning as the Fox was following his sharp nose through the wood in search of a bite to eat, he saw a Crow on the limb of a tree overhead. This was by no means the first Crow the Fox had ever seen. What caught his attention this time and made him stop for a second look, was that the lucky Crow held a bit of cheese in her beak.""No need to search any farther,"" thought sly Master Fox. ""Here is a dainty bite for my breakfast.""Up he trott"
659404,1286222,617789,Crow held a bit of cheese in her beak,301,338,,Why did the Fox stop?,,"ne bright morning as the Fox was following his sharp nose through the wood in search of a bite to eat, he saw a Crow on the limb of a tree overhead. This was by no means the first Crow the Fox had ever seen. What caught his attention this time and made him stop for a second look, was that the lucky Crow held a bit of cheese in her beak.""No need to search any farther,"" thought sly Master Fox. ""Here is a dainty bite for my breakfast.""Up he trotted to the foot of the tree in which the Crow was sitting, and looking up admiringly, he cried, ""Good-morning, beautiful creature!""The Crow, her head cocked on one side, watched the Fox suspi"
659415,1286222,617790,"Such a wonderful Bird should have a very lovely voice, since everything else about her is so perfect. Could she sing just one song, I know I should hail her Queen of Birds.",851,1023,,Why did the crow open her beak?,,"rning, beautiful creature!""The Crow, her head cocked on one side, watched the Fox suspiciously. But she kept her beak tightly closed on the cheese and did not return his greeting.""What a charming creature she is!"" said the Fox. ""How her feathers shine! What a beautiful form and what splendid wings! Such a wonderful Bird should have a very lovely voice, since everything else about her is so perfect. Could she sing just one song, I know I should hail her Queen of Birds.""Listening to these flattering words, the Crow forgot all her suspicion, and also her breakfast. She wanted very much to be called Queen of Birds.So she opened her beak wide to utter her loudest caw, and down fell the cheese straight into the Fox's open mouth.""Thank you,"" said Master Fox sweetly, as"
659431,1286223,617791,"However small you may be, you are better than nothing at all",440,500,,Why did the Fisherman not leave the fish?,,"put it in his basket when the little Fish said:""Please spare me, Mr. Fisherman! I am so small it is not worth while to carry me home. When I am bigger, I shall make you a much better meal.""But the Fisherman quickly put the fish into his basket.""How foolish I should be,"" he said, ""to throw you back. However small you may be, you are better than nothing at all.""A small gain is worth more than a large promise."
659437,1286223,617792, I am so small it is not worth while to carry me home,219,272,,What the Fish's argument to be spared?,,"A poor Fisherman, who lived on the fish he caught, had bad luck one day and caught nothing but a very small fry. The Fisherman was about to put it in his basket when the little Fish said:""Please spare me, Mr. Fisherman! I am so small it is not worth while to carry me home. When I am bigger, I shall make you a much better meal.""But the Fisherman quickly put the fish into his basket.""How foolish I should be,"" he said, ""to throw you back. However small you may be, you are better than nothing at all.""A small gain is worth more than a large promise."
659442,1286223,617793,"When I am bigger,",274,291,,When will the fish make a better meal?,,"A poor Fisherman, who lived on the fish he caught, had bad luck one day and caught nothing but a very small fry. The Fisherman was about to put it in his basket when the little Fish said:""Please spare me, Mr. Fisherman! I am so small it is not worth while to carry me home. When I am bigger, I shall make you a much better meal.""But the Fisherman quickly put the fish into his basket.""How foolish I should be,"" he said, ""to throw you back. However small you may be, you are better than nothing at all.""A small gain is worth more than a large promise."
659454,1286224,617794,to see something of the world,65,94,,"Why did the cock and the dog leave the farmyard?
",,"A Dog and a Cock, who were the best of friends, wished very much to see something of the world. So they decided to leave the farmyard and to set out into the world along the road that led to the woods. The two comrades traveled along in the very best of spirits and without meeting any adventure to speak of.At nightfall the Cock, looking for a place to roost, as was his custom, spied nearby a"
